g,h
17.11802,3.730702
-8.14928,4.539162
.4820366,-4.515951
-.5250091,-4.239229
4.348451,6.253969
7.733666,6.65955
-13.09286,-.1705909
7.661342,-6.976831
4.566915,2.344522
7.136147,-4.103623
-14.40452,-3.372648
2.596441,37.75528
18.29818,-8.022547
-9.583247,-1.613978
11.13248,-.498501
-.7806985,-1.553034
5.95013,7.219683
12.41693,-8.843379
-14.0461,-2.230242
-10.84453,-19.60161
4.838218,-.8691004
2.532847,5.91826
-18.5676,2.802697
-.2592606,2.135827
-6.473361,-18.48016
9.007403,-.2231233
-19.12076,34.43353
15.34176,-31.31805
-7.309531,12.682
11.02012,21.29315
-6.215819,-27.29855
3.940496,6.203493
-1.108928,-14.22642
-8.632355,19.55819
1.93054,-18.08248
1.030975,-4.764018
-74.00353,-17.62907
7.483791,-57.95561
-84.92946,32.79073
-3.025513,-1.073652
22.18053,37.98037
57.87882,21.35418
3.528988,15.74552
-34.42167,-64.46556
15.87564,42.59734
-36.34684,-2.943373
46.97992,-8.425117
19.92289,-2.185699
-50.50327,3.086601
51.23702,1.54055
25.00436,2.34021
-5.585964,27.82831
-15.1192,-207.2352
28.14545,187.2144
-5.496237,5.202032
44.42991,6.622158
-94.89399,-9.091104
51.68414,8.857764
-58.57648,-.5980015
43.77065,-150.4258
.577781,146.3879
14.81789,16.54318
-1.966074,-10.62697
19.24814,17.41741
5.589104,47.88185
-32.95711,4.48443
-27.58467,-20.82149
38.8284,25.72743
23.53939,-37.68385
-.3913852,8.535629
-51.02072,-14.43752
67.40794,24.0783
-2.927492,1.174109
6.69305,-13.61536
28.22036,39.80103
-48.12463,18.03714
12.19945,-2.903172
15.54905,-24.36093
-12.36928,-.5946344
8.827431,-3.837526
-5.449808,-6.575917
-8.486933,9.441934
-10.15378,-33.27937
42.25133,24.6545
19.44016,1.09589
-2.033588,.0984224
-15.38329,15.59221
26.72311,-2.057844
-39.7366,-26.58703
1.631606,39.48316
-69.07772,-21.68097
103.0788,24.79634
-2.110577,-20.72846
-13.35513,-6.507188
-63.0378,19.57613
93.29214,-22.44353
-32.34304,6.478554
58.77758,-12.60375
-32.15077,12.30665
-1.676365,-10.37204
8.263348,7.240723
.9858753,11.78642
-.2433521,-.6631883
-5.218826,12.87118
-14.84407,-5.494748
32.22872,-2.092036
-23.96063,-21.86902
23.95609,10.11659
19.82601,11.52386
-11.04962,.8581345
-10.20693,-8.88247
-15.51748,.5809096
26.20983,-9.714739
4.721654,13.22023
3.817102,3.22649
6.663456,29.26735
-14.25686,-38.57
22.79929,21.01713
-3.800536,-22.39696
-14.48276,-4.016561
-7.376503,-6.178217
19.43629,13.6065
78.92953,10.36852
47.24587,-12.79381
13.2102,-.7996236
36.31624,-4.730521
11.358,-5.054434
3.16555,-3.712677
-6.29285,-3.165258
-4.394911,-3.117131
2.018514,.7921914
-16.5773,67.18403
.0568478,-.6994492
.17307,-50.56063
-3.988322,14.4542
-4.132985,-4.265696
2.81918,18.56648
-5.489847,24.98509
-2.85996,-13.20735
.3182074,-16.19378
-3.754946,-33.92808
-.255625,31.20141
-6.969947,-50.06285
-1.614544,73.24928
.0590308,-41.01037
7.902047,53.30223
-7.386653,-26.63511
-4.667712,8.598288
-93.72815,3.992713
29.18891,-59.97632
-3.521732,-26.73681
.8464451,-15.76058
-12.28173,12.00207
-.8673056,31.07895
.8434378,-29.84642
-14.20152,-19.97565
27.77286,7.920916
15.87177,2.442611
21.04918,-2.497521
-.0507238,-3.849891
-24.17738,-6.186704
21.36336,11.17569
12.31081,8.12655
-4.9357,-5.894274
-4.610084,-1.991807
4.029092,2.210696
10.25246,-2.184584
2.67997,-.5573516
-5.622489,14.48849
.377454,-1.406135
2.683266,-8.911001
7.029175,10.47478
-27.70349,-7.632884
-39.00154,6.619247
80.17814,-.3448805
12.89535,2.393332
-.6840749,-.1259844
-1.297683,-4.769237
-43.21199,2.820131
15.18428,5.277438
